,SMILES,Value
502,C(F)(F)(F)C(F)=C,678.15
503,FC(F)(F)\C=C\Cl,653.15
504,c1(C)cc(C)c(N)cc1,733.15
505,NCCCN(C)C,488.0
506,C1=NC=CN1,753.15
507,c2c(c1ccccc1N)cccc2,725.15
508,NCCCN,623.15
509,c1(NCC)ccccc1,752.15
510,c1cc2Sc3ccccc3Nc2cc1,743.15
511,CCCOCCOCCO,477.15
512,OCC1CO1,688.15
513,CCCCCCOCCO,553.15
514,CCCCOCCOCCOC(=O)C,522.15
515,[H][H],793.15
516,[P],533.0
517,[Si](OCC)(OCC)(OCC)OCC,508.15
518,C[SiH](Cl)Cl,503.15
519,C=C[Si](Cl)(Cl)Cl,536.15
520,CC(=O)[O-].[Na+],880.15
521,C(Cl)CC[Si](Cl)(Cl)Cl,669.15
522,CC[Pb](CC)(CC)CC,400.15
523,FC(CC[Si](Cl)(Cl)C)(F)F,671.15
524,C[SiH3],403.15
525,C[SiH2](C),503.15
526,C[SiH](C)(C),593.15
527,C[SiH](C)(Cl),517.15
528,C[Si](C)(Cl)C,668.15
529,[Si]1(C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,645.15
530,[Si]1(C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,665.0
531,CC[Si](Cl)(Cl)Cl,678.15
532,Cl[Si](Cl)(Cl)[Si](Cl)(Cl)Cl,569.15
533,CCCOCCO,529.15
534,CCCCOCCOCCO,478.0
535,c1(N=C=O)cc([Cl])c([Cl])cc1,409.0
536,c1(N(=O)=O)c(Cl)ccc(N(=O)=O)c1,705.15
537,ClC(=O)OCC,773.15
538,ClC(=O)OC,777.15
539,c1(N)cc(Cl)c(Cl)cc1,538.15
540,CCOP(=O)(OCC)OCC,728.0
541,[NH2]O,402.15
542,C=C[Si](OC)(OC)OC,497.15
543,CO[Si](C)(C)OC,625.15
544,[Si](C)(C)(C)O,668.15
545,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,623.15
546,P(=O)(Oc1c(C)cccc1)(Oc1c(C)cccc1)Oc1c(C)cccc1,658.15
547,OC(C)CN,647.039
548,c1ccccc1(NC(=O)CC(=O)C),725.15
549,c1ccccc1(NC(=O)C),803.15
550,COS(=O)(=O)OC,461.15
551,CCOS(=O)(=O)OCC,668.15
552,OC(=O)CC(O)(C(=O)O)CC(=O)O,1283.15
553,OC(=O)[C@](O)([H])([C@@]([H])(C(=O)O)(O)),701.0
554,CC(O)C(=O)OCC,673.15
555,CC(=O)OCCOCC,652.594
556,CCOCCOCCOC(=O)C,539.15
557,CC(=O)CC(=O)OCC,568.15
558,SCCO,568.15
559,CNCCO,623.15
560,CN(C)CCO,568.15
561,CC(O)CNCC(O)C,647.15
562,CC(=O)OCCOCCCC,613.15
563,CCOCCC(=O)OCC,650.15
564,OCC(C)(C)C(=O)OCC(C)(C)CO,613.0
565,CC(=O)CCC(=O)OCC,698.15
566,CC(C)C(=O)OC1C(COC(=O)C)OC(OC2(COC(=O)C(C)C)C(OC(=O)C(C)C)C(OC(=O)C(C)C)C(COC(=O)C)O2)C(OC(=O)C(C)C)C1OC(=O)C(C)C,672.15
567,CC(C(=O)C)O,588.15
568,CCN1C=C[N+](C)=C1.S(=O)(=O)([O-])OCC,696.25
569,c1c(N)c(OC)ccc1,688.15
570,O=[N+]([O-])c1cc(cc([N+]([O-])=O)c1O)[N+]([O-])=O,578.15
