,SMILES,Value
509,c1cccc2c3ccccc3Oc21,-5660400000.0
510,c1ccccc1(C(=O)OOC(=O)c1ccccc1),-6349000000.0
511,CC(C)(C)OOC(C)(C)C,-4940000000.0
512,CC(C)COC(C)(C)C,-4913890000.0
513,CC1OCCO1,-2155000000.0
514,COOC,-1386750000.0
515,Cc1ccc(C)o1,-3168370000.0
516,O(CCO1)C1,-1568350000.0
517,c2ccc1occc1c2,-3838250000.0
518,C[Hg]Cl,-731200000.0
519,ClCCl,-513880000.0
520,C(Cl)(Cl)Cl,-380000000.0
521,ClCCCl,-1105000000.0
522,C(Cl)(Cl)(Cl)C(Cl)(Cl)Cl,-580300000.0
523,C(Cl)(C)C,-1863000000.0
524,C1CCCCC1(Cl),-3484000000.0
525,c1ccccc1(Cl),-2976000000.0
526,c1(Cl)ccccc1(Cl),-2826000000.0
527,c1c(Cl)cccc1(Cl),-2825000000.0
528,c1cc(Cl)ccc1(Cl),-2802000000.0
529,C=C(Cl)Cl,-1004000000.0
530,c1(Br)ccc(Br)cc1,-2940000000.0
531,Fc1cc(F)ccc1,-2502000000.0
532,Fc1c(F)cccc1,-2516000000.0
533,CC(Br)C,-1886150000.0
534,c1(Br)ccccc1,-3019170000.0
535,Fc1ccc(F)cc1,-2503700000.0
536,ICI,-639734000.0
537,BrC(Br)Br,-439738000.0
538,O=C=NCCCCN=C=O,-3132370000.0
539,CN,-975080000.0
540,CNC,-1614600000.0
541,CN(C)C,-2244900000.0
542,CCN,-1586000000.0
543,CCN(CC)CC,-4040500000.0
544,CCCNCCC,-4018900000.0
545,CCNCC,-2800300000.0
546,CCCN,-2167000000.0
547,CCCCN,-2776300000.0
548,CC(C)CN,-2771700000.0
549,C1CC1N,-2073000000.0
550,NN,-534200000.0
551,CC(C)CNCC(C)C,-5227000000.0
552,CC(C)N,-2156600000.0
553,C1=CC=CN1,-2241800000.0
554,NCCO,-1363000000.0
555,OCCNCCO,-2410500000.0
556,OCCN(CCO)CCO,-3510800000.0
557,CCC(N)C,-2766460000.0
558,CC(C)(C)N,-2753620000.0
559,C1(N)CCCCC1,-3785500000.0
560,NCCCCCCN,-4091000000.0
561,c1(CN)ccccc1,-3863000000.0
562,c1ccccc1NN=Nc2ccccc2,-6384000000.0
563,c1(C)c(N)cccc1,-3838230000.0
564,NCCN,-1691200000.0
